,Variable1,Variable2,Correlation
9034,h_6_11_conteo_personas_300m,m_25_29_conteo_personas_300m,0.9396465874547094
13952,PADRON_MUJERES_300m,LISTA_35_39_HOMBRES_300m,0.9396181354081967
16415,LISTA_35_39_HOMBRES_300m,LISTA_MUJERES_300m,0.939499090130295
26243,flo_sem_tot_300m,flo_sem_cmas_300m,0.9393404786259114
12537,m_60_mas_conteo_personas_300m,LISTA_65_Y_MAS_MUJERES_300m,0.9392256422964392
26447,flo_sem_ab_300m,flo_sem_cmas_300m,0.9385882380368963
10060,h_30_49_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9385523696539358
13953,PADRON_MUJERES_300m,LISTA_35_39_MUJERES_300m,0.9385325847938386
15591,LISTA_25_29_HOMBRES_300m,LISTA_50_54_MUJERES_300m,0.9384423140481846
16402,LISTA_35_39_HOMBRES_300m,LISTA_40_44_HOMBRES_300m,0.9384403482405939
16619,LISTA_35_39_MUJERES_300m,LISTA_MUJERES_300m,0.9383377935096493
20298,estudiantes_conteo_personas_300m,asalariados_conteo_personas_300m,0.9382728081337116
11074,m_6_11_conteo_personas_300m,m_25_29_conteo_personas_300m,0.937746836284802
26252,flo_sem_tot_300m,flo_finde_cmen_300m,0.9376119623012173
17222,LISTA_45_49_HOMBRES_300m,LISTA_50_54_HOMBRES_300m,0.9374981890097164
12954,modelos_dos_personas_conteo_hogares_300m,asalariados_conteo_personas_300m,0.9374467270371242
16812,LISTA_40_44_HOMBRES_300m,LISTA_45_49_HOMBRES_300m,0.9373832498269535
9486,h_15_17_conteo_personas_300m,asalariados_conteo_personas_300m,0.9372583988081971
9443,h_15_17_conteo_personas_300m,m_30_49_conteo_personas_300m,0.9371977435204621
14160,PADRON_300m,LISTA_45_49_HOMBRES_300m,0.9371650061477935
12135,m_30_49_conteo_personas_300m,estudiantes_conteo_personas_300m,0.937138360183977
9488,h_15_17_conteo_personas_300m,pea_conteo_personas_300m,0.9370982243843656
17232,LISTA_45_49_HOMBRES_300m,LISTA_300m,0.9370854196138741
12956,modelos_dos_personas_conteo_hogares_300m,pea_conteo_personas_300m,0.9370514584922872
14761,LISTA_19_HOMBRES_300m,LISTA_19_MUJERES_300m,0.9370355232662732
9482,h_15_17_conteo_personas_300m,ocupados_conteo_personas_300m,0.9367346319466139
12950,modelos_dos_personas_conteo_hogares_300m,ocupados_conteo_personas_300m,0.9367271915877113
9238,h_12_14_conteo_personas_300m,m_25_29_conteo_personas_300m,0.9365406356327035
12979,modelos_dos_personas_conteo_hogares_300m,POBTOT_300m,0.9364246784272621
14771,LISTA_19_HOMBRES_300m,LISTA_40_44_MUJERES_300m,0.9364234291173522
8817,h_3_5_conteo_personas_300m,h_12_14_conteo_personas_300m,0.9363922079922063
8827,h_3_5_conteo_personas_300m,m_12_14_conteo_personas_300m,0.9360540231931908
11278,m_12_14_conteo_personas_300m,m_25_29_conteo_personas_300m,0.9360160755968303
18047,LISTA_55_59_HOMBRES_300m,LISTA_MUJERES_300m,0.9353394011072561
10101,h_30_49_conteo_personas_300m,pnea_conteo_personas_300m,0.9351319662359443
13960,PADRON_MUJERES_300m,LISTA_55_59_HOMBRES_300m,0.9351189190694603
15182,LISTA_20_24_HOMBRES_300m,LISTA_50_54_HOMBRES_300m,0.9348152704375348
17837,LISTA_50_54_MUJERES_300m,LISTA_55_59_MUJERES_300m,0.934781989790071
15179,LISTA_20_24_HOMBRES_300m,LISTA_40_44_MUJERES_300m,0.934344190416513
13750,PADRON_HOMBRES_300m,LISTA_40_44_HOMBRES_300m,0.9342102637598353
16822,LISTA_40_44_HOMBRES_300m,LISTA_HOMBRES_300m,0.9340661514069647
18048,LISTA_55_59_HOMBRES_300m,LISTA_300m,0.9340245208867638
11959,m_25_29_conteo_personas_300m,POBTOT_300m,0.933967468014986
15386,LISTA_20_24_MUJERES_300m,LISTA_50_54_HOMBRES_300m,0.9338661885331323
10095,h_30_49_conteo_personas_300m,estudiantes_conteo_personas_300m,0.9338445355995122
12774,modelos_una_persona_conteo_hogares_300m,viviendas_300m,0.9338107496575953
14164,PADRON_300m,LISTA_55_59_HOMBRES_300m,0.9337701963033839
13956,PADRON_MUJERES_300m,LISTA_45_49_HOMBRES_300m,0.9326789108158146
9667,h_18_24_conteo_personas_300m,LISTA_30_34_MUJERES_300m,0.9326471159893654
17231,LISTA_45_49_HOMBRES_300m,LISTA_MUJERES_300m,0.9325728783142854
11754,m_18_24_conteo_personas_300m,viviendas_300m,0.9322721561502924
9233,h_12_14_conteo_personas_300m,m_3_5_conteo_personas_300m,0.9321927561431589
15383,LISTA_20_24_MUJERES_300m,LISTA_40_44_MUJERES_300m,0.9318650990480887
13590,modelos_hog_no_fam_conteo_hogares_300m,viviendas_300m,0.931839946490136
12331,m_50_59_conteo_personas_300m,LISTA_60_64_MUJERES_300m,0.931723709868556
10867,m_3_5_conteo_personas_300m,m_12_14_conteo_personas_300m,0.931715027339412
13751,PADRON_HOMBRES_300m,LISTA_40_44_MUJERES_300m,0.9315276267622803
17026,LISTA_40_44_MUJERES_300m,LISTA_HOMBRES_300m,0.9313354369557031
11693,m_18_24_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.9311692463654158
18251,LISTA_55_59_MUJERES_300m,LISTA_MUJERES_300m,0.9311332911960277
9666,h_18_24_conteo_personas_300m,LISTA_30_34_HOMBRES_300m,0.9308569799366785
16651,LISTA_35_39_MUJERES_300m,POBTOT_300m,0.9308393010621456
13961,PADRON_MUJERES_300m,LISTA_55_59_MUJERES_300m,0.9308157378007101
14159,PADRON_300m,LISTA_40_44_MUJERES_300m,0.9307398338665249
18046,LISTA_55_59_HOMBRES_300m,LISTA_HOMBRES_300m,0.9306606277780466
12111,m_30_49_conteo_personas_300m,LISTA_20_24_MUJERES_300m,0.9306062659305522
17028,LISTA_40_44_MUJERES_300m,LISTA_300m,0.9305451963064727
13756,PADRON_HOMBRES_300m,LISTA_55_59_HOMBRES_300m,0.930372548888946
25011,arboles_300m,banqueta_300m,0.9302477131724796
15427,LISTA_20_24_MUJERES_300m,POBTOT_300m,0.9302247984991959
20709,pensionados_conteo_personas_300m,pnea_conteo_personas_300m,0.9301574349174101
15590,LISTA_25_29_HOMBRES_300m,LISTA_50_54_HOMBRES_300m,0.930152694470901
26861,flo_sem_cmas_300m,flo_finde_ab_300m,0.9300505606795405
12110,m_30_49_conteo_personas_300m,LISTA_20_24_HOMBRES_300m,0.9300172661158032
9284,h_12_14_conteo_personas_300m,pea_conteo_personas_300m,0.9299991807112413
9282,h_12_14_conteo_personas_300m,asalariados_conteo_personas_300m,0.9299425011943087
9664,h_18_24_conteo_personas_300m,LISTA_25_29_HOMBRES_300m,0.9299225484241713
26251,flo_sem_tot_300m,flo_finde_cmas_300m,0.9297238436961195
9278,h_12_14_conteo_personas_300m,ocupados_conteo_personas_300m,0.9297198179345675
14158,PADRON_300m,LISTA_40_44_HOMBRES_300m,0.9295381008930129
15993,LISTA_30_34_HOMBRES_300m,LISTA_35_39_MUJERES_300m,0.9294865856399791
16824,LISTA_40_44_HOMBRES_300m,LISTA_300m,0.929366745955792
12957,modelos_dos_personas_conteo_hogares_300m,pnea_conteo_personas_300m,0.9292191751032086
15223,LISTA_20_24_HOMBRES_300m,POBTOT_300m,0.9292046439267206
12916,modelos_dos_personas_conteo_hogares_300m,modelos_tres_mas_conteo_hogares_300m,0.9291727589107921
9665,h_18_24_conteo_personas_300m,LISTA_25_29_MUJERES_300m,0.9290079994234924
15794,LISTA_25_29_MUJERES_300m,LISTA_50_54_HOMBRES_300m,0.9289661185837744
9919,h_25_29_conteo_personas_300m,POBTOT_300m,0.9289340564666143
11692,m_18_24_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9285430261295197
27266,flo_sem_d_300m,flo_sem_dmas_300m,0.9282245945083647
13955,PADRON_MUJERES_300m,LISTA_40_44_MUJERES_300m,0.9280945969395175
17027,LISTA_40_44_MUJERES_300m,LISTA_MUJERES_300m,0.9278961801310196
11120,m_6_11_conteo_personas_300m,pea_conteo_personas_300m,0.9277475286966754
11114,m_6_11_conteo_personas_300m,ocupados_conteo_personas_300m,0.9274025382420554
9080,h_6_11_conteo_personas_300m,pea_conteo_personas_300m,0.9270099011442282
11934,m_25_29_conteo_personas_300m,asalariados_conteo_personas_300m,0.9267951195151936
9074,h_6_11_conteo_personas_300m,ocupados_conteo_personas_300m,0.9266139948207481
10939,m_3_5_conteo_personas_300m,POBTOT_300m,0.9265693702689631
11936,m_25_29_conteo_personas_300m,pea_conteo_personas_300m,0.9265170502090218
11930,m_25_29_conteo_personas_300m,ocupados_conteo_personas_300m,0.9264967875374368
17427,LISTA_45_49_MUJERES_300m,LISTA_50_54_MUJERES_300m,0.9263977703937736
18252,LISTA_55_59_MUJERES_300m,LISTA_300m,0.9263154330364594
15404,LISTA_20_24_MUJERES_300m,pea_conteo_personas_300m,0.926044501126478
11706,m_18_24_conteo_personas_300m,LISTA_30_34_HOMBRES_300m,0.9259971493202627
14165,PADRON_300m,LISTA_55_59_MUJERES_300m,0.9259729103983834
27894,flo_finde_tot_300m,flo_sem_45a64_300m,0.9259483226146412
11118,m_6_11_conteo_personas_300m,asalariados_conteo_personas_300m,0.9259273438669323
15402,LISTA_20_24_MUJERES_300m,asalariados_conteo_personas_300m,0.9256132396731097
8899,h_3_5_conteo_personas_300m,POBTOT_300m,0.9255246985622549
15198,LISTA_20_24_HOMBRES_300m,asalariados_conteo_personas_300m,0.925510411694225
9078,h_6_11_conteo_personas_300m,asalariados_conteo_personas_300m,0.9254980341256233
15398,LISTA_20_24_MUJERES_300m,ocupados_conteo_personas_300m,0.9254686023142116
15200,LISTA_20_24_HOMBRES_300m,pea_conteo_personas_300m,0.9253844859562853
14975,LISTA_19_MUJERES_300m,LISTA_40_44_MUJERES_300m,0.9253357297945526
27078,flo_sem_cmen_300m,flo_sem_45a64_300m,0.9252037510180124
17632,LISTA_50_54_HOMBRES_300m,LISTA_55_59_HOMBRES_300m,0.9251755955629267
9229,h_12_14_conteo_personas_300m,h_30_49_conteo_personas_300m,0.924865334507386
16220,LISTA_30_34_MUJERES_300m,pea_conteo_personas_300m,0.9248554443327321
15194,LISTA_20_24_HOMBRES_300m,ocupados_conteo_personas_300m,0.9247804286244838
16243,LISTA_30_34_MUJERES_300m,POBTOT_300m,0.9247609076234727
16214,LISTA_30_34_MUJERES_300m,ocupados_conteo_personas_300m,0.9245545052138565
9040,h_6_11_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9244944479685668
15387,LISTA_20_24_MUJERES_300m,LISTA_50_54_MUJERES_300m,0.9244585890670475
11324,m_12_14_conteo_personas_300m,pea_conteo_personas_300m,0.9244362127738533
11080,m_6_11_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9243879133021251
8613,h_0_2_conteo_personas_300m,h_12_14_conteo_personas_300m,0.9243545595643412
28087,flo_finde_ab_300m,flo_finde_cmas_300m,0.9242687527969261
11322,m_12_14_conteo_personas_300m,asalariados_conteo_personas_300m,0.9241413517548924
11318,m_12_14_conteo_personas_300m,ocupados_conteo_personas_300m,0.9240695953194282
15183,LISTA_20_24_HOMBRES_300m,LISTA_50_54_MUJERES_300m,0.9239782570205556
11705,m_18_24_conteo_personas_300m,LISTA_25_29_MUJERES_300m,0.9235535632973597
9714,h_18_24_conteo_personas_300m,viviendas_300m,0.9234842360618856
14770,LISTA_19_HOMBRES_300m,LISTA_40_44_HOMBRES_300m,0.9233932337245524
9693,h_18_24_conteo_personas_300m,pnea_conteo_personas_300m,0.9232189945935048
15405,LISTA_20_24_MUJERES_300m,pnea_conteo_personas_300m,0.9231835896410495
13954,PADRON_MUJERES_300m,LISTA_40_44_HOMBRES_300m,0.9231829262072235
16823,LISTA_40_44_HOMBRES_300m,LISTA_MUJERES_300m,0.9229833194050885
13795,PADRON_HOMBRES_300m,POBTOT_300m,0.9228926591224511
16218,LISTA_30_34_MUJERES_300m,asalariados_conteo_personas_300m,0.9228289996559536
8623,h_0_2_conteo_personas_300m,m_12_14_conteo_personas_300m,0.9228109775989518
19303,LISTA_HOMBRES_300m,POBTOT_300m,0.9225089822344803
16628,LISTA_35_39_MUJERES_300m,pea_conteo_personas_300m,0.9224282379613975
15201,LISTA_20_24_HOMBRES_300m,pnea_conteo_personas_300m,0.9223575705213659
16622,LISTA_35_39_MUJERES_300m,ocupados_conteo_personas_300m,0.9223194637734674
27883,flo_finde_tot_300m,flo_finde_cmas_300m,0.9223187264799142
11896,m_25_29_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9221197580311484
9232,h_12_14_conteo_personas_300m,m_0_2_conteo_personas_300m,0.9220254410681518
11897,m_25_29_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.9217728947086247
9653,h_18_24_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.9216461785926547
16626,LISTA_35_39_MUJERES_300m,asalariados_conteo_personas_300m,0.9216136504507241
10663,m_0_2_conteo_personas_300m,m_12_14_conteo_personas_300m,0.9215308347540789
16447,LISTA_35_39_HOMBRES_300m,POBTOT_300m,0.9214207178009193
14203,PADRON_300m,POBTOT_300m,0.9213858029139369
11958,m_25_29_conteo_personas_300m,viviendas_300m,0.9210178107679556
19711,LISTA_300m,POBTOT_300m,0.921015358505517
12099,m_30_49_conteo_personas_300m,modelos_dos_personas_conteo_hogares_300m,0.9207169368644176
16650,LISTA_35_39_MUJERES_300m,viviendas_300m,0.9206123760044496
9442,h_15_17_conteo_personas_300m,m_25_29_conteo_personas_300m,0.9205599768289837
27070,flo_sem_cmen_300m,flo_finde_dmas_300m,0.9204042828311947
26670,flo_sem_c_300m,flo_sem_45a64_300m,0.9199385271870547
13772,PADRON_HOMBRES_300m,pea_conteo_personas_300m,0.9199316090334638
26862,flo_sem_cmas_300m,flo_finde_c_300m,0.9197443345521725
27893,flo_finde_tot_300m,flo_sem_30a44_300m,0.9197057532126641
15379,LISTA_20_24_MUJERES_300m,LISTA_30_34_MUJERES_300m,0.9196289628973012
19280,LISTA_HOMBRES_300m,pea_conteo_personas_300m,0.9196275457358449
13766,PADRON_HOMBRES_300m,ocupados_conteo_personas_300m,0.9194036927608968
26660,flo_sem_c_300m,flo_finde_cmen_300m,0.9193970303437716
10051,h_30_49_conteo_personas_300m,m_12_14_conteo_personas_300m,0.9193679095831193
18250,LISTA_55_59_MUJERES_300m,LISTA_HOMBRES_300m,0.9193034020628346
13770,PADRON_HOMBRES_300m,asalariados_conteo_personas_300m,0.9193019485409986
19274,LISTA_HOMBRES_300m,ocupados_conteo_personas_300m,0.9191022266591327
19278,LISTA_HOMBRES_300m,asalariados_conteo_personas_300m,0.9190094804323166
13757,PADRON_HOMBRES_300m,LISTA_55_59_MUJERES_300m,0.918935869265045
14180,PADRON_300m,pea_conteo_personas_300m,0.918926956183841
27268,flo_sem_d_300m,flo_finde_tot_300m,0.9188447785496687
11081,m_6_11_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.9188237213429512
14977,LISTA_19_MUJERES_300m,LISTA_45_49_MUJERES_300m,0.9188161852972984
19688,LISTA_300m,pea_conteo_personas_300m,0.91864697522701
14174,PADRON_300m,ocupados_conteo_personas_300m,0.9184327223133159
29730,flo_ocu_300m,flo_sem_45a64_300m,0.9182662008281932
9041,h_6_11_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.9182388093505183
19682,LISTA_300m,ocupados_conteo_personas_300m,0.9181552115030839
13999,PADRON_MUJERES_300m,POBTOT_300m,0.9180723588280154
9894,h_25_29_conteo_personas_300m,asalariados_conteo_personas_300m,0.9180617717322084
14178,PADRON_300m,asalariados_conteo_personas_300m,0.9179449482355232
9652,h_18_24_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9179265882858334
27077,flo_sem_cmen_300m,flo_sem_30a44_300m,0.9177968330635283
19507,LISTA_MUJERES_300m,POBTOT_300m,0.9177133644265029
19686,LISTA_300m,asalariados_conteo_personas_300m,0.9176747722198434
14773,LISTA_19_HOMBRES_300m,LISTA_45_49_MUJERES_300m,0.9175882998657863
14772,LISTA_19_HOMBRES_300m,LISTA_45_49_HOMBRES_300m,0.9174874039652093
9896,h_25_29_conteo_personas_300m,pea_conteo_personas_300m,0.9173814831896753
11482,m_15_17_conteo_personas_300m,m_25_29_conteo_personas_300m,0.9172903606274718
9890,h_25_29_conteo_personas_300m,ocupados_conteo_personas_300m,0.9171504146774995
15178,LISTA_20_24_HOMBRES_300m,LISTA_40_44_HOMBRES_300m,0.9171184781951571
11704,m_18_24_conteo_personas_300m,LISTA_25_29_HOMBRES_300m,0.9168603225350364
27486,flo_sem_dmas_300m,flo_sem_45a64_300m,0.9168375164855244
11687,m_18_24_conteo_personas_300m,m_30_49_conteo_personas_300m,0.916779508424642
9647,h_18_24_conteo_personas_300m,m_30_49_conteo_personas_300m,0.9166845660956843
16813,LISTA_40_44_HOMBRES_300m,LISTA_45_49_MUJERES_300m,0.9164857695789224
16403,LISTA_35_39_HOMBRES_300m,LISTA_40_44_MUJERES_300m,0.9164547875037873
15812,LISTA_25_29_MUJERES_300m,pea_conteo_personas_300m,0.9164129189744399
13976,PADRON_MUJERES_300m,pea_conteo_personas_300m,0.9160500859266804
32801,autos_hora_6,autos_hora_7,0.916044888345836
9239,h_12_14_conteo_personas_300m,m_30_49_conteo_personas_300m,0.9160316629748078
12536,m_60_mas_conteo_personas_300m,LISTA_65_Y_MAS_HOMBRES_300m,0.9159694761953926
15788,LISTA_25_29_MUJERES_300m,LISTA_35_39_HOMBRES_300m,0.915951986679059
15806,LISTA_25_29_MUJERES_300m,ocupados_conteo_personas_300m,0.91580709850525
12121,m_30_49_conteo_personas_300m,LISTA_45_49_MUJERES_300m,0.9157939099966307
19484,LISTA_MUJERES_300m,pea_conteo_personas_300m,0.9157910444618952
13341,modelos_hog_fam_conteo_hogares_300m,LISTA_35_39_MUJERES_300m,0.9157378372507626
13970,PADRON_MUJERES_300m,ocupados_conteo_personas_300m,0.915589066569051
12713,modelos_una_persona_conteo_hogares_300m,modelos_hog_fam_conteo_hogares_300m,0.9155376369789751
17059,LISTA_40_44_MUJERES_300m,POBTOT_300m,0.9153815297481165
15608,LISTA_25_29_HOMBRES_300m,pea_conteo_personas_300m,0.9153464848468229
19478,LISTA_MUJERES_300m,ocupados_conteo_personas_300m,0.9153323765861383
15810,LISTA_25_29_MUJERES_300m,asalariados_conteo_personas_300m,0.9152811575861596
18043,LISTA_55_59_HOMBRES_300m,LISTA_60_64_MUJERES_300m,0.915217423442553
15378,LISTA_20_24_MUJERES_300m,LISTA_30_34_HOMBRES_300m,0.9149495990651686
16424,LISTA_35_39_HOMBRES_300m,pea_conteo_personas_300m,0.9149237503022447
13974,PADRON_MUJERES_300m,asalariados_conteo_personas_300m,0.9147334586815262
16418,LISTA_35_39_HOMBRES_300m,ocupados_conteo_personas_300m,0.9147232537152178
16422,LISTA_35_39_HOMBRES_300m,asalariados_conteo_personas_300m,0.9146699601060241
16242,LISTA_30_34_MUJERES_300m,viviendas_300m,0.9146625440680727
15606,LISTA_25_29_HOMBRES_300m,asalariados_conteo_personas_300m,0.9146513446455774
15602,LISTA_25_29_HOMBRES_300m,ocupados_conteo_personas_300m,0.9146291586317543
12750,modelos_una_persona_conteo_hogares_300m,asalariados_conteo_personas_300m,0.9145724423979869
19482,LISTA_MUJERES_300m,asalariados_conteo_personas_300m,0.9144824244451708
11142,m_6_11_conteo_personas_300m,viviendas_300m,0.9144736993432238
13566,modelos_hog_no_fam_conteo_hogares_300m,asalariados_conteo_personas_300m,0.9142181496962775
16446,LISTA_35_39_HOMBRES_300m,viviendas_300m,0.9141178517527991
10070,h_30_49_conteo_personas_300m,LISTA_20_24_HOMBRES_300m,0.9140745112403084
15175,LISTA_20_24_HOMBRES_300m,LISTA_30_34_MUJERES_300m,0.9140167840821694
9024,h_6_11_conteo_personas_300m,h_25_29_conteo_personas_300m,0.9139445940457726
11733,m_18_24_conteo_personas_300m,pnea_conteo_personas_300m,0.9139238312862128
8695,h_0_2_conteo_personas_300m,POBTOT_300m,0.9138933385617077
14202,PADRON_300m,viviendas_300m,0.9137848164519977
15835,LISTA_25_29_MUJERES_300m,POBTOT_300m,0.9137716307524272
8818,h_3_5_conteo_personas_300m,h_15_17_conteo_personas_300m,0.9137669357189554
13326,modelos_hog_fam_conteo_hogares_300m,modelos_hog_no_fam_conteo_hogares_300m,0.9135870388666788
14976,LISTA_19_MUJERES_300m,LISTA_45_49_HOMBRES_300m,0.9134421897558446
11913,m_25_29_conteo_personas_300m,LISTA_35_39_MUJERES_300m,0.913389293388647
9102,h_6_11_conteo_personas_300m,viviendas_300m,0.913383665562664
19710,LISTA_300m,viviendas_300m,0.9132764000790797
15382,LISTA_20_24_MUJERES_300m,LISTA_40_44_HOMBRES_300m,0.9131613554861352
13794,PADRON_HOMBRES_300m,viviendas_300m,0.913138991160168
12746,modelos_una_persona_conteo_hogares_300m,ocupados_conteo_personas_300m,0.9129642763470072
16016,LISTA_30_34_HOMBRES_300m,pea_conteo_personas_300m,0.912929088983852
15796,LISTA_25_29_MUJERES_300m,LISTA_55_59_HOMBRES_300m,0.9127672864646382
12752,modelos_una_persona_conteo_hogares_300m,pea_conteo_personas_300m,0.9127554209786092
8828,h_3_5_conteo_personas_300m,m_15_17_conteo_personas_300m,0.9127510879423306
10735,m_0_2_conteo_personas_300m,POBTOT_300m,0.9126443901948075
19302,LISTA_HOMBRES_300m,viviendas_300m,0.9126222564215102
13740,PADRON_HOMBRES_300m,LISTA_19_HOMBRES_300m,0.9125869929913203
27274,flo_sem_d_300m,flo_finde_dmas_300m,0.9125709133874539
13998,PADRON_MUJERES_300m,viviendas_300m,0.9125441930928768
13562,modelos_hog_no_fam_conteo_hogares_300m,ocupados_conteo_personas_300m,0.9125040884183758
10497,h_60_mas_conteo_personas_300m,LISTA_65_Y_MAS_MUJERES_300m,0.9124585833431986
16010,LISTA_30_34_HOMBRES_300m,ocupados_conteo_personas_300m,0.9124271407209141
11497,m_15_17_conteo_personas_300m,LISTA_19_MUJERES_300m,0.9123137903723929
15584,LISTA_25_29_HOMBRES_300m,LISTA_35_39_HOMBRES_300m,0.9123135510134431
13568,modelos_hog_no_fam_conteo_hogares_300m,pea_conteo_personas_300m,0.9122843379054875
14782,LISTA_19_HOMBRES_300m,LISTA_HOMBRES_300m,0.9122780651425105
15381,LISTA_20_24_MUJERES_300m,LISTA_35_39_MUJERES_300m,0.9122345725670151
16629,LISTA_35_39_MUJERES_300m,pnea_conteo_personas_300m,0.9121213347220433
15174,LISTA_20_24_HOMBRES_300m,LISTA_30_34_HOMBRES_300m,0.9120786646523107
19506,LISTA_MUJERES_300m,viviendas_300m,0.9120432260629892
26245,flo_sem_tot_300m,flo_sem_d_300m,0.9118744366415287
30751,flo_sem_45a64_300m,flo_sem_65amas_300m,0.9117548517142342
15609,LISTA_25_29_HOMBRES_300m,pnea_conteo_personas_300m,0.911754510422828
9846,h_25_29_conteo_personas_300m,m_6_11_conteo_personas_300m,0.9117459307531027
16014,LISTA_30_34_HOMBRES_300m,asalariados_conteo_personas_300m,0.9115150318657218
9687,h_18_24_conteo_personas_300m,estudiantes_conteo_personas_300m,0.9113927201035718
11488,m_15_17_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9113697844957059
10496,h_60_mas_conteo_personas_300m,LISTA_65_Y_MAS_HOMBRES_300m,0.9113580519398619
9244,h_12_14_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9113531011360584
15019,LISTA_19_MUJERES_300m,POBTOT_300m,0.9111468133437004
26669,flo_sem_c_300m,flo_sem_30a44_300m,0.9111402175043423
11279,m_12_14_conteo_personas_300m,m_30_49_conteo_personas_300m,0.9111317009331994
15813,LISTA_25_29_MUJERES_300m,pnea_conteo_personas_300m,0.9110838083747999
18656,LISTA_60_64_MUJERES_300m,LISTA_65_Y_MAS_HOMBRES_300m,0.9110835765543329
11489,m_15_17_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.9110599709432363
15177,LISTA_20_24_HOMBRES_300m,LISTA_35_39_MUJERES_300m,0.9109752075528441
13741,PADRON_HOMBRES_300m,LISTA_19_MUJERES_300m,0.9109686774711072
17037,LISTA_40_44_MUJERES_300m,pnea_conteo_personas_300m,0.9109115017045968
16039,LISTA_30_34_HOMBRES_300m,POBTOT_300m,0.9108343039246929
14815,LISTA_19_HOMBRES_300m,POBTOT_300m,0.9106227374849056
14986,LISTA_19_MUJERES_300m,LISTA_HOMBRES_300m,0.9106052042816558
9857,h_25_29_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.9105259220886909
14969,LISTA_19_MUJERES_300m,LISTA_25_29_MUJERES_300m,0.9104662339404054
9457,h_15_17_conteo_personas_300m,LISTA_19_MUJERES_300m,0.9104467961603129
15631,LISTA_25_29_HOMBRES_300m,POBTOT_300m,0.9104433241669047
11550,m_15_17_conteo_personas_300m,viviendas_300m,0.9104131423183707
12109,m_30_49_conteo_personas_300m,LISTA_19_MUJERES_300m,0.9103671111107199
13339,modelos_hog_fam_conteo_hogares_300m,LISTA_30_34_MUJERES_300m,0.9103249590780403
9856,h_25_29_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9103067935420771
15592,LISTA_25_29_HOMBRES_300m,LISTA_55_59_HOMBRES_300m,0.91024201509504
27485,flo_sem_dmas_300m,flo_sem_30a44_300m,0.9101438610107211
9918,h_25_29_conteo_personas_300m,viviendas_300m,0.910143512807828
13137,modelos_tres_mas_conteo_hogares_300m,LISTA_35_39_MUJERES_300m,0.9098976260428715
26254,flo_sem_tot_300m,flo_finde_dmas_300m,0.909882764599025
14968,LISTA_19_MUJERES_300m,LISTA_25_29_HOMBRES_300m,0.9097914509270446
11523,m_15_17_conteo_personas_300m,estudiantes_conteo_personas_300m,0.9097644058565515
10868,m_3_5_conteo_personas_300m,m_15_17_conteo_personas_300m,0.9097581350778555
33006,autos_hora_7,autos_hora_8,0.9097265040781679
16855,LISTA_40_44_HOMBRES_300m,POBTOT_300m,0.9096316040372063
9456,h_15_17_conteo_personas_300m,LISTA_19_HOMBRES_300m,0.9092230016065245
9448,h_15_17_conteo_personas_300m,modelos_tres_mas_conteo_hogares_300m,0.9092094562620864
9245,h_12_14_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.909200449269378
10916,m_3_5_conteo_personas_300m,pea_conteo_personas_300m,0.9090897796078944
13340,modelos_hog_fam_conteo_hogares_300m,LISTA_35_39_HOMBRES_300m,0.9089983455148453
9449,h_15_17_conteo_personas_300m,modelos_hog_fam_conteo_hogares_300m,0.908902171164309
10071,h_30_49_conteo_personas_300m,LISTA_20_24_MUJERES_300m,0.9087200031629896
11496,m_15_17_conteo_personas_300m,LISTA_19_HOMBRES_300m,0.9087051527214913
10870,m_3_5_conteo_personas_300m,m_25_29_conteo_personas_300m,0.9086335761452864
31184,autos_promedio,autos_hora_22,0.9086095037746467
15793,LISTA_25_29_MUJERES_300m,LISTA_45_49_MUJERES_300m,0.9085878305873913
10910,m_3_5_conteo_personas_300m,ocupados_conteo_personas_300m,0.9084241771870338
12330,m_50_59_conteo_personas_300m,LISTA_60_64_HOMBRES_300m,0.9082976061344601
9437,h_15_17_conteo_personas_300m,m_3_5_conteo_personas_300m,0.9082923745082004
26654,flo_sem_c_300m,flo_sem_dmas_300m,0.9082845264178611
14149,PADRON_300m,LISTA_19_MUJERES_300m,0.9082802326283388
9510,h_15_17_conteo_personas_300m,viviendas_300m,0.9080657219982686
12775,modelos_una_persona_conteo_hogares_300m,POBTOT_300m,0.9080455873204792
14988,LISTA_19_MUJERES_300m,LISTA_300m,0.9079449043915511
